viaje_id,fecha_salida,fecha_llegada,chofer_id,vehiculo_id,n_paradas,km_ruta,carga_kg,capacidad_kg,t_est_min,t_real_min,duracion_min,peso_kg,otif,combustible_rd,viaticos_rd,mantenimiento_rd,costo_total,tipo,delta_t,ind_retraso,riesgo_cat,fill_rate,log_carga_kg,costo_km,hora_salida,dia_semana_num,es_fin_semana,mes,viajes_conductor,densidad_paradas,riesgo_num,ruta_Ruta-Este,ruta_Ruta-Norte,ruta_Ruta-Oeste,ruta_Ruta-Sur,franja_horaria_TARDE,franja_horaria_NOCHE
VJ-00236,2025-03-20 08:00:00,2025-03-20 10:04:08.959655352,CHF-002,VEH-003,9.0,57.5,3184.0,3500,105,124,124.1493275892,3184.0,0,2131.0,649.0,130.0,2910.0,Camion Mediano,19,1,MEDIO,0.9097142857142857,8.066207568006265,50.608695652173914,8,3,0,3,20,0.1565217391304348,1,0,0,1,0,0,0
VJ-00237,2025-03-20 16:00:00,2025-03-20 17:24:26.706715764,CHF-012,VEH-004,11.0,49.9,1318.0,6000,105,84,84.4451119294,1318.0,1,1597.0,404.0,162.0,2163.0,Camion Mediano,-21,0,BAJO,0.21966666666666668,7.1846291527173145,43.346693386773545,16,3,0,3,25,0.22044088176352705,0,0,0,1,0,1,0
VJ-00238,2025-03-21 00:00:00,2025-03-21 01:15:06.846187350,CHF-012,VEH-002,9.0,30.9,1959.0,5000,75,75,75.1141031225,,1,1136.0,451.0,227.0,1814.0,Camion Mediano,0,0,BAJO,0.3918,7.580699752224563,58.70550161812298,0,4,0,3,26,0.29126213592233013,0,1,0,0,0,0,0
VJ-00239,2025-03-21 08:00:00,2025-03-21 10:46:45.487624722,CHF-006,VEH-005,2.0,62.2,3368.0,3500,120,167,166.7581270787,3368.0,0,1572.0,497.0,153.0,2222.0,Camion Liviano,47,1,ALTO,0.9622857142857143,8.122371243406553,35.72347266881029,8,4,0,3,18,0.03215434083601286,2,0,0,0,1,0,0
VJ-00240,2025-03-21 16:00:00,2025-03-21 17:49:00.926122038,CHF-010,VEH-001,8.0,54.3,963.0,4000,105,109,109.0154353673,963.0,1,1446.0,508.0,140.0,2094.0,Camion Mediano,4,0,BAJO,0.24075,6.871091294610546,38.56353591160221,16,4,0,3,19,0.14732965009208104,0,0,0,1,0,1,0
VJ-00241,2025-03-22 00:00:00,2025-03-22 01:55:47.871667134,CHF-001,VEH-004,3.0,37.3,1093.0,4000,90,116,115.7978611189,1093.0,0,1397.0,301.0,358.0,2056.0,Camion Mediano,26,1,MEDIO,0.27325,6.9975959829819265,55.12064343163539,0,5,1,3,23,0.0804289544235925,1,0,1,0,0,0,0
VJ-00242,2025-03-22 08:00:00,2025-03-22 09:16:38.841792426,CHF-002,VEH-005,10.0,39.1,1374.0,4000,75,77,76.6473632071,1374.0,1,1445.0,356.0,196.0,1997.0,Camion Liviano,2,0,BAJO,0.3435,7.226209010100671,51.07416879795396,8,5,1,3,21,0.2557544757033248,0,1,0,0,0,0,0
VJ-00243,2025-03-22 16:00:00,2025-03-22 17:40:27.239262954,CHF-004,VEH-005,2.0,48.7,2088.0,6000,90,100,100.4539877159,2088.0,1,1387.0,731.0,208.0,2326.0,Camion Liviano,10,0,BAJO,0.348,7.644440761556566,47.761806981519506,16,5,1,3,24,0.04106776180698152,0,0,1,0,0,1,0
VJ-00244,2025-03-23 00:00:00,2025-03-23 01:43:58.674150054,CHF-008,VEH-005,11.0,53.9,3148.0,3500,105,104,103.9779025009,3148.0,1,1777.0,301.0,117.0,2195.0,Camion Liviano,-1,0,BAJO,0.8994285714285715,8.054840221101024,40.72356215213358,0,6,1,3,10,0.20408163265306123,0,0,0,1,0,0,0
VJ-00245,2025-03-23 08:00:00,2025-03-23 09:41:55.959812340,CHF-002,VEH-002,7.0,55.2,2782.0,6000,105,102,101.932663539,2782.0,1,1882.0,554.0,207.0,2643.0,Camion Mediano,-3,0,BAJO,0.46366666666666667,7.931284761525891,47.880434782608695,8,6,1,3,22,0.12681159420289853,0,0,0,1,0,0,0
VJ-00246,2025-03-23 16:00:00,2025-03-23 17:15:58.159011534,CHF-001,VEH-007,6.0,38.0,2624.0,4000,90,76,75.96931685889999,2624.0,1,1445.0,545.0,179.0,2169.0,Furgon,-14,0,BAJO,0.656,7.872836175025724,57.078947368421055,16,6,1,3,24,0.15789473684210525,0,0,1,0,0,1,0
VJ-00247,2025-03-24 00:00:00,2025-03-24 01:52:44.725467672,CHF-009,VEH-006,4.0,53.7,1026.0,4000,105,113,112.7454244612,1026.0,1,1828.0,467.0,283.0,2578.0,Camion Liviano,8,0,BAJO,0.2565,6.934397209928558,48.00744878957169,0,0,0,3,18,0.07448789571694599,0,0,0,1,0,0,0
VJ-00248,2025-03-24 08:00:00,2025-03-24 08:59:40.339835682,CHF-010,VEH-007,10.0,36.5,1573.0,6000,75,60,59.6723305947,1573.0,1,1138.0,516.0,162.0,1816.0,Furgon,-15,0,BAJO,0.26216666666666666,7.3613754289773485,49.75342465753425,8,0,0,3,20,0.273972602739726,0,1,0,0,0,0,0
VJ-00249,2025-03-24 16:00:00,2025-03-24 17:56:58.832055216,CHF-009,VEH-004,5.0,49.6,1935.0,4000,105,117,116.9805342536,1935.0,1,1518.0,690.0,367.0,2575.0,Camion Mediano,12,0,BAJO,0.48375,7.568379267836522,51.91532258064516,16,0,0,3,19,0.10080645161290322,0,0,0,1,0,1,0
VJ-00250,2025-03-25 00:00:00,2025-03-25 01:49:32.109964800,CHF-010,VEH-008,7.0,49.4,942.0,4000,90,110,109.53516608,942.0,0,1551.0,721.0,379.0,2651.0,Furgon,20,1,MEDIO,0.2355,6.849066282633458,53.663967611336034,0,1,0,3,21,0.1417004048582996,1,0,1,0,0,0,0
VJ-00251,2025-03-25 08:00:00,2025-03-25 09:36:35.853919818,CHF-010,VEH-004,2.0,52.4,1320.0,3500,90,97,96.5975653303,1320.0,1,1822.0,430.0,130.0,2382.0,Camion Mediano,7,0,BAJO,0.37714285714285717,7.186144304522325,45.458015267175576,8,1,0,3,22,0.03816793893129771,0,0,1,0,0,0,0
VJ-00252,2025-03-25 16:00:00,2025-03-25 17:09:50.851367760,CHF-008,VEH-007,6.0,45.0,1425.0,3500,75,70,69.847522796,1425.0,1,1520.0,461.0,132.0,2113.0,Furgon,-5,0,BAJO,0.40714285714285714,7.262628600974241,46.955555555555556,16,1,0,3,11,0.13333333333333333,0,1,0,0,0,1,0
VJ-00253,2025-03-26 00:00:00,2025-03-26 01:38:10.282825656,CHF-007,VEH-002,11.0,51.6,882.0,4000,90,98,98.1713804276,882.0,1,1641.0,421.0,135.0,2197.0,Camion Mediano,8,0,BAJO,0.2205,6.78332520060396,42.57751937984496,0,2,0,3,21,0.2131782945736434,0,0,1,0,0,0,0
VJ-00254,2025-03-26 08:00:00,2025-03-26 09:54:26.633100012,CHF-011,VEH-002,11.0,59.5,2151.0,5000,120,114,114.4438850002,2151.0,1,1709.0,540.0,286.0,2535.0,Camion Mediano,-6,0,BAJO,0.4302,7.674152921281675,42.60504201680672,8,2,0,3,15,0.18487394957983194,0,0,0,0,1,0,0
VJ-00255,2025-03-26 16:00:00,2025-03-26 18:01:50.390895504,CHF-005,VEH-005,4.0,53.8,2615.0,3500,105,122,121.8398482584,2615.0,0,1536.0,642.0,137.0,2315.0,Camion Liviano,17,1,MEDIO,0.7471428571428571,7.86940171257709,43.02973977695167,16,2,0,3,24,0.07434944237918216,1,0,0,1,0,1,0
VJ-00256,2025-03-27 00:00:00,2025-03-27 01:00:00.000000000,CHF-002,VEH-005,5.0,48.8,710.0,5000,90,60,60.0,710.0,1,1766.0,414.0,356.0,2536.0,Camion Liviano,-30,0,BAJO,0.142,6.566672429803241,51.9672131147541,0,3,0,3,23,0.10245901639344263,0,0,1,0,0,0,0
VJ-00257,2025-03-27 08:00:00,2025-03-27 09:38:57.544042434,CHF-010,VEH-006,6.0,52.6,1943.0,5000,105,99,98.95906737390001,1943.0,1,1959.0,465.0,326.0,2750.0,Camion Liviano,-6,0,BAJO,0.3886,7.572502985020384,52.28136882129277,8,3,0,3,23,0.11406844106463879,0,0,0,1,0,0,0
VJ-00258,2025-03-27 16:00:00,2025-03-27 17:00:00.000000000,CHF-004,VEH-003,7.0,45.7,2847.0,4000,90,60,60.0,2847.0,1,1215.0,765.0,346.0,2326.0,Camion Mediano,-30,0,BAJO,0.71175,7.954372272531867,50.897155361050324,16,3,0,3,25,0.15317286652078774,0,0,1,0,0,1,0
VJ-00259,2025-03-28 00:00:00,2025-03-28 01:03:05.334303354,CHF-012,VEH-007,7.0,49.1,2744.0,5000,90,63,63.0889050559,2744.0,1,1277.0,324.0,258.0,1859.0,Furgon,-27,0,BAJO,0.5488,7.917536353943631,37.86150712830957,0,4,0,3,27,0.1425661914460285,0,0,1,0,0,0,0
VJ-00260,2025-03-28 08:00:00,2025-03-28 09:39:32.971208202,CHF-005,VEH-003,7.0,37.7,2945.0,6000,75,100,99.5495201367,2945.0,0,1279.0,530.0,399.0,2208.0,Camion Mediano,25,1,MEDIO,0.49083333333333334,7.988203597022576,58.567639257294424,8,4,0,3,25,0.18567639257294427,1,1,0,0,0,0,0
VJ-00261,2025-03-28 16:00:00,2025-03-28 18:01:06.799780530,CHF-011,VEH-005,9.0,48.4,1845.0,3500,105,121,121.1133296755,1845.0,0,1316.0,656.0,113.0,2085.0,Camion Liviano,16,1,MEDIO,0.5271428571428571,7.520776415062797,43.078512396694215,16,4,0,3,16,0.18595041322314051,1,0,0,1,0,1,0
VJ-00262,2025-03-29 00:00:00,2025-03-29 01:17:02.961348054,CHF-001,VEH-008,4.0,42.9,2962.0,6000,90,77,77.0493558009,2962.0,1,1603.0,375.0,220.0,2198.0,Furgon,-13,0,BAJO,0.49366666666666664,7.993957547573565,51.235431235431236,0,5,1,3,25,0.09324009324009325,0,0,1,0,0,0,0
VJ-00263,2025-03-29 08:00:00,2025-03-29 09:32:57.296267478,CHF-008,VEH-005,5.0,63.2,1222.0,4000,120,93,92.9549377913,1222.0,1,1874.0,324.0,197.0,2395.0,Camion Liviano,-27,0,BAJO,0.3055,7.109062135687172,37.89556962025316,8,5,1,3,12,0.0791139240506329,0,0,0,0,1,0,0
VJ-00264,2025-03-29 16:00:00,2025-03-29 16:30:00.000000000,CHF-006,VEH-006,10.0,28.0,1582.0,4000,60,30,30.0,1582.0,1,760.0,369.0,385.0,1514.0,Camion Liviano,-30,0,BAJO,0.3955,7.367077059881012,54.07142857142857,16,5,1,3,19,0.35714285714285715,0,0,0,0,0,1,0
VJ-00265,2025-03-30 00:00:00,2025-03-30 00:50:13.024851432,CHF-006,VEH-008,7.0,29.7,1029.0,3500,60,50,50.2170808572,1029.0,1,1153.0,759.0,273.0,2185.0,Furgon,-10,0,BAJO,0.294,6.937314081223682,73.56902356902357,0,6,1,3,20,0.2356902356902357,0,0,0,0,0,0,0
VJ-00266,2025-03-30 08:00:00,2025-03-30 09:58:34.048213229,CHF-004,VEH-008,5.0,45.0,1902.0,4000,75,119,118.56747022048333,1902.0,0,1099.0,305.0,342.0,1746.0,Furgon,44,1,ALTO,0.4755,7.551186867296149,38.8,8,6,1,3,26,0.1111111111111111,2,1,0,0,0,0,0
VJ-00267,2025-03-30 16:00:00,2025-03-30 17:22:49.675013178,CHF-012,VEH-004,11.0,36.1,1676.0,3500,75,83,82.8279168863,1676.0,1,1057.0,394.0,151.0,1602.0,Camion Mediano,8,0,BAJO,0.47885714285714287,7.424761761823209,44.37673130193906,16,6,1,3,28,0.3047091412742382,0,1,0,0,0,1,0
VJ-00268,2025-03-31 00:00:00,2025-03-31 01:49:55.661931066,CHF-005,VEH-004,5.0,63.8,1223.0,6000,120,110,109.9276988511,1223.0,1,1742.0,316.0,394.0,2452.0,Camion Mediano,-10,0,BAJO,0.20383333333333334,7.1098794630722715,38.43260188087775,0,0,0,3,26,0.07836990595611286,0,0,0,0,1,0,0
VJ-00269,2025-03-31 08:00:00,2025-03-31 09:53:22.286626260,CHF-011,VEH-002,7.0,45.0,2755.0,5000,105,113,113.371443771,2755.0,1,1069.0,355.0,250.0,1674.0,Camion Mediano,8,0,BAJO,0.551,7.9215356321335495,37.2,8,0,0,3,17,0.15555555555555556,0,0,0,1,0,0,0
VJ-00270,2025-03-31 16:00:00,2025-03-31 16:46:54.164978766,CHF-006,VEH-005,4.0,31.8,1442.0,3500,75,47,46.9027496461,1442.0,1,805.0,610.0,248.0,1663.0,Camion Liviano,-28,0,BAJO,0.412,7.274479558773871,52.295597484276726,16,0,0,3,21,0.12578616352201258,0,1,0,0,0,1,0
VJ-00271,2025-04-01 00:00:00,2025-04-01 01:54:38.890768284,CHF-001,VEH-008,3.0,67.2,1318.0,3500,120,115,114.6481794714,1318.0,1,1736.0,421.0,391.0,2548.0,Furgon,-5,0,BAJO,0.37657142857142856,7.1846291527173145,37.916666666666664,0,1,0,4,26,0.044642857142857144,0,0,0,0,1,0,0
VJ-00272,2025-04-01 08:00:00,2025-04-01 09:31:47.435670858,CHF-011,VEH-004,6.0,42.5,893.0,4000,90,92,91.7905945143,893.0,1,1174.0,585.0,214.0,1973.0,Camion Mediano,2,0,BAJO,0.22325,6.795705775173514,46.423529411764704,8,1,0,4,18,0.1411764705882353,0,0,1,0,0,0,0
VJ-00273,2025-04-01 16:00:00,2025-04-01 17:28:27.011296032,CHF-003,VEH-003,7.0,36.7,1816.0,6000,90,88,88.4501882672,1816.0,1,947.0,595.0,219.0,1761.0,Camion Mediano,-2,0,BAJO,0.30266666666666664,7.504942068396171,47.98365122615803,16,1,0,4,18,0.19073569482288827,0,0,1,0,0,1,0
VJ-00274,2025-04-02 00:00:00,2025-04-02 01:14:14.070611424,CHF-004,VEH-001,10.0,22.8,1409.0,4000,60,74,74.2345101904,1409.0,1,772.0,725.0,275.0,1772.0,Camion Mediano,14,0,BAJO,0.35225,7.251344983372214,77.03203659776347,0,2,0,4,27,0.43859649122807015,0,0,0,0,0,0,0
VJ-00275,2025-04-02 08:00:00,2025-04-02 09:21:12.216844332,CHF-011,VEH-004,5.0,32.9,1608.0,6000,75,81,81.2036140722,1608.0,1,1158.0,302.0,138.0,1598.0,Camion Mediano,6,0,BAJO,0.268,7.3833681469923835,48.57142857142858,8,2,0,4,19,0.1519756838905775,0,1,0,0,0,0,0
VJ-00276,2025-04-02 16:00:00,2025-04-02 17:27:01.792099554,CHF-011,VEH-002,10.0,38.3,1208.0,3500,75,87,87.0298683259,1208.0,1,1184.0,727.0,196.0,2107.0,Camion Mediano,12,0,BAJO,0.34514285714285714,7.097548850614793,55.01305483028721,16,2,0,4,20,0.26109660574412535,0,1,0,0,0,1,0
VJ-00277,2025-04-03 00:00:00,2025-04-03 01:02:36.557935188,CHF-012,VEH-008,8.0,36.6,1959.0,4000,75,63,62.609298919800004,,1,1090.0,610.0,158.0,1858.0,Furgon,-12,0,BAJO,0.48975,7.580699752224563,50.76502732240437,0,3,0,4,29,0.2185792349726776,0,1,0,0,0,0,0
VJ-00278,2025-04-03 08:00:00,2025-04-03 10:01:09.640641084,CHF-006,VEH-005,2.0,50.3,3290.0,3500,105,121,121.1606773514,3290.0,0,1638.0,381.0,131.0,2150.0,Camion Liviano,16,1,MEDIO,0.94,8.098946748943339,42.74353876739563,8,3,0,4,22,0.039761431411530816,1,0,0,1,0,0,0
VJ-00279,2025-04-03 16:00:00,2025-04-03 17:59:19.251903432,CHF-010,VEH-002,9.0,48.1,1994.0,4000,90,119,119.32086505720001,1994.0,0,1834.0,686.0,360.0,2880.0,Camion Mediano,29,1,MEDIO,0.4985,7.598399329323964,59.87525987525987,16,3,0,4,24,0.1871101871101871,1,0,1,0,0,1,0
VJ-00280,2025-04-04 00:00:00,2025-04-04 01:12:32.238518778,CHF-004,VEH-001,7.0,46.7,1959.0,3500,90,73,72.5373086463,,1,1764.0,728.0,277.0,2769.0,Camion Mediano,-17,0,BAJO,0.5597142857142857,7.580699752224563,59.2933618843683,0,4,0,4,28,0.14989293361884368,0,0,1,0,0,0,0
VJ-00281,2025-04-04 08:00:00,2025-04-04 09:44:01.288691826,CHF-009,VEH-007,5.0,61.6,3102.0,6000,120,104,104.0214781971,3102.0,1,1580.0,427.0,208.0,2215.0,Furgon,-16,0,BAJO,0.517,8.04012466444838,35.95779220779221,8,4,0,4,20,0.08116883116883117,0,0,0,0,1,0,0
VJ-00282,2025-04-04 16:00:00,2025-04-04 17:39:02.647083228,CHF-007,VEH-008,6.0,40.0,3496.0,6000,75,99,99.0441180538,3496.0,0,1109.0,759.0,223.0,2091.0,Furgon,24,1,MEDIO,0.5826666666666667,8.159660737063376,52.275,16,4,0,4,22,0.15,1,1,0,0,0,1,0
VJ-00283,2025-04-05 00:00:00,2025-04-05 01:41:33.348494370,CHF-001,VEH-007,5.0,55.1,2341.0,6000,105,102,101.5558082395,2341.0,1,1573.0,527.0,229.0,2329.0,Furgon,-3,0,BAJO,0.39016666666666666,7.758760544157663,42.26860254083484,0,5,1,4,27,0.09074410163339383,0,0,0,1,0,0,0
VJ-00284,2025-04-05 08:00:00,2025-04-05 09:40:16.127103432,CHF-006,VEH-001,8.0,27.5,1959.0,5000,75,100,100.26878505719999,,0,790.0,602.0,290.0,1682.0,Camion Mediano,25,1,MEDIO,0.3918,7.580699752224563,61.163636363636364,8,5,1,4,23,0.2909090909090909,1,1,0,0,0,0,0
VJ-00285,2025-04-05 16:00:00,2025-04-05 17:07:02.061431153,CHF-006,VEH-001,7.0,36.2,3226.0,3500,75,67,67.03435718588334,3226.0,1,1215.0,792.0,378.0,2385.0,Camion Mediano,-8,0,BAJO,0.9217142857142857,8.079308192051961,65.88397790055248,16,5,1,4,24,0.19337016574585633,0,1,0,0,0,1,0
VJ-00286,2025-04-06 00:00:00,2025-04-06 01:26:11.449222374,CHF-004,VEH-002,6.0,45.0,2874.0,5000,60,86,86.19082037289999,2874.0,0,1250.0,481.0,380.0,2111.0,Camion Mediano,26,1,MEDIO,0.5748,7.963807953231451,46.91111111111111,0,6,1,4,29,0.13333333333333333,1,0,0,0,0,0,0
VJ-00287,2025-04-06 08:00:00,2025-04-06 09:32:22.004682150,CHF-005,VEH-007,4.0,45.2,1883.0,6000,90,92,92.3667447025,1883.0,1,1163.0,707.0,217.0,2087.0,Furgon,2,0,BAJO,0.31383333333333335,7.5411524551363085,46.17256637168141,8,6,1,4,27,0.08849557522123894,0,0,1,0,0,0,0
VJ-00288,2025-04-06 16:00:00,2025-04-06 17:19:38.887129188,CHF-007,VEH-007,5.0,38.0,743.0,5000,75,80,79.64811881979999,743.0,1,1163.0,459.0,199.0,1821.0,Furgon,5,0,BAJO,0.1486,6.612041034833092,47.921052631578945,16,6,1,4,23,0.13157894736842105,0,1,0,0,0,1,0
VJ-00289,2025-04-07 00:00:00,2025-04-07 01:43:09.895463406,CHF-001,VEH-007,6.0,43.2,547.0,6000,75,103,103.1649243901,547.0,0,1419.0,700.0,235.0,2354.0,Furgon,28,1,MEDIO,0.09116666666666666,6.306275286948016,54.49074074074074,0,0,0,4,28,0.13888888888888887,1,1,0,0,0,0,0
VJ-00290,2025-04-07 08:00:00,2025-04-07 09:08:29.287884360,CHF-002,VEH-001,6.0,43.9,1959.0,5000,75,68,68.48813140600001,,1,1164.0,600.0,270.0,2034.0,Camion Mediano,-7,0,BAJO,0.3918,7.580699752224563,46.332574031890665,8,0,0,4,24,0.1366742596810934,0,1,0,0,0,0,0
VJ-00291,2025-04-07 16:00:00,2025-04-07 16:43:03.588136404,CHF-010,VEH-002,5.0,29.0,1983.0,3500,60,43,43.0598022734,1983.0,1,1088.0,408.0,239.0,1735.0,Camion Mediano,-17,0,BAJO,0.5665714285714286,7.592870287844818,59.827586206896555,16,0,0,4,25,0.1724137931034483,0,0,0,0,0,1,0
VJ-00292,2025-04-08 00:00:00,2025-04-08 01:51:55.550655330,CHF-005,VEH-008,7.0,57.5,1722.0,4000,120,112,111.9258442555,1722.0,1,1482.0,507.0,298.0,2287.0,Furgon,-8,0,BAJO,0.4305,7.45182223652793,39.77391304347826,0,1,0,4,28,0.12173913043478261,0,0,0,0,1,0,0
VJ-00293,2025-04-08 08:00:00,2025-04-08 09:08:08.520666695,CHF-008,VEH-008,4.0,30.4,2205.0,3500,60,68,68.14201111158333,2205.0,1,1182.0,459.0,266.0,1907.0,Furgon,8,0,BAJO,0.63,7.698936199813447,62.73026315789474,8,1,0,4,13,0.13157894736842105,0,0,0,0,0,0,0
VJ-00294,2025-04-08 16:00:00,2025-04-08 17:31:48.980202048,CHF-007,VEH-006,7.0,57.4,2156.0,4000,120,92,91.81633670080001,2156.0,1,1520.0,339.0,196.0,2055.0,Camion Liviano,-28,0,BAJO,0.539,7.676473646389156,35.801393728223,16,1,0,4,24,0.12195121951219512,0,0,0,0,1,1,0
VJ-00295,2025-04-09 00:00:00,2025-04-09 01:26:28.468574862,CHF-007,VEH-001,3.0,38.0,3010.0,4000,75,86,86.47447624770001,3010.0,1,1431.0,315.0,204.0,1950.0,Camion Mediano,11,0,BAJO,0.7525,8.010027528481734,51.31578947368421,0,2,0,4,25,0.07894736842105263,0,1,0,0,0,0,0
VJ-00296,2025-04-09 08:00:00,2025-04-09 09:05:18.126976974,CHF-005,VEH-001,6.0,42.9,826.0,5000,75,65,65.3021162829,826.0,1,1653.0,473.0,214.0,2340.0,Camion Mediano,-10,0,BAJO,0.1652,6.717804695023691,54.54545454545455,8,2,0,4,29,0.13986013986013987,0,1,0,0,0,0,0
VJ-00297,2025-04-09 16:00:00,2025-04-09 17:20:39.637673592,CHF-006,VEH-001,9.0,25.2,1176.0,5000,60,81,80.6606278932,1176.0,0,1000.0,310.0,128.0,1438.0,Camion Mediano,21,1,MEDIO,0.2352,7.0707241072602764,57.06349206349206,16,2,0,4,25,0.35714285714285715,1,0,0,0,0,1,0
VJ-00298,2025-04-10 00:00:00,2025-04-10 00:45:00.000000000,CHF-010,VEH-006,10.0,42.0,2879.0,3500,75,45,45.0,2879.0,1,1555.0,383.0,150.0,2088.0,Camion Liviano,-30,0,BAJO,0.8225714285714286,7.965545573129992,49.714285714285715,0,3,0,4,26,0.23809523809523808,0,1,0,0,0,0,0
VJ-00299,2025-04-10 08:00:00,2025-04-10 09:45:50.508962886,CHF-012,VEH-007,8.0,63.4,3044.0,5000,120,106,105.8418160481,3044.0,1,2326.0,663.0,317.0,3306.0,Furgon,-14,0,BAJO,0.6088,8.021256180143997,52.14511041009464,8,3,0,4,30,0.12618296529968454,0,0,0,0,1,0,0
VJ-00300,2025-04-10 16:00:00,2025-04-10 17:00:00.000000000,CHF-004,VEH-006,9.0,40.2,3484.0,4000,90,60,60.0,3484.0,1,1392.0,654.0,217.0,2263.0,Camion Liviano,-30,0,BAJO,0.871,8.156223323194624,56.29353233830845,16,3,0,4,30,0.22388059701492535,0,0,1,0,0,1,0
VJ-00301,2025-04-11 00:00:00,2025-04-11 01:45:07.672176324,CHF-009,VEH-003,2.0,64.9,3119.0,5000,120,105,105.12786960540001,3119.0,1,2381.0,669.0,164.0,3214.0,Camion Mediano,-15,0,BAJO,0.6238,8.045588280803528,49.52234206471494,0,4,0,4,21,0.03081664098613251,0,0,0,0,1,0,0
VJ-00302,2025-04-11 08:00:00,2025-04-11 09:04:27.479173200,CHF-012,VEH-007,5.0,31.5,3170.0,5000,60,64,64.45798622,3170.0,1,851.0,459.0,269.0,1579.0,Furgon,4,0,BAJO,0.634,8.061802274538348,50.12698412698413,8,4,0,4,31,0.15873015873015872,0,0,0,0,0,0,0
VJ-00303,2025-04-11 16:00:00,2025-04-11 17:26:46.435244514,CHF-001,VEH-001,8.0,45.5,1443.0,3500,90,87,86.7739207419,1443.0,1,1503.0,745.0,327.0,2575.0,Camion Mediano,-3,0,BAJO,0.4122857142857143,7.275172319452771,56.59340659340659,16,4,0,4,29,0.17582417582417584,0,0,1,0,0,1,0
VJ-00304,2025-04-12 00:00:00,2025-04-12 00:55:26.352225534,CHF-010,VEH-007,10.0,24.2,1705.0,3500,60,55,55.4392037589,1705.0,1,792.0,597.0,177.0,1566.0,Furgon,-5,0,BAJO,0.48714285714285716,7.441906728051625,64.7107438016529,0,5,1,4,27,0.4132231404958678,0,0,0,0,0,0,0
VJ-00305,2025-04-12 08:00:00,2025-04-12 09:12:08.080338912,CHF-006,VEH-008,7.0,33.7,1304.0,4000,75,72,72.1346723152,1304.0,1,1276.0,363.0,348.0,1987.0,Furgon,-3,0,BAJO,0.326,7.173958319756794,58.96142433234421,8,5,1,4,26,0.20771513353115725,0,1,0,0,0,0,0
VJ-00306,2025-04-12 16:00:00,2025-04-12 17:33:39.659299872,CHF-012,VEH-006,10.0,42.3,2319.0,3500,90,94,93.6609883312,2319.0,1,1351.0,372.0,378.0,2101.0,Camion Liviano,4,0,BAJO,0.6625714285714286,7.749322464660356,49.66903073286052,16,5,1,4,32,0.2364066193853428,0,0,1,0,0,1,0
VJ-00307,2025-04-13 00:00:00,2025-04-13 01:41:50.781074700,CHF-007,VEH-008,4.0,62.7,3316.0,3500,120,102,101.84635124500001,3316.0,1,1930.0,647.0,279.0,2856.0,Furgon,-18,0,BAJO,0.9474285714285714,8.106816038947052,45.55023923444976,0,6,1,4,26,0.06379585326953748,0,0,0,0,1,0,0
VJ-00308,2025-04-13 08:00:00,2025-04-13 09:27:43.397612172,CHF-011,VEH-005,3.0,33.2,1959.0,6000,75,88,87.72329353619999,,1,1149.0,386.0,301.0,1836.0,Camion Liviano,13,0,BAJO,0.3265,7.580699752224563,55.3012048192771,8,6,1,4,21,0.09036144578313252,0,1,0,0,0,0,0
VJ-00309,2025-04-13 16:00:00,2025-04-13 18:11:55.679248014,CHF-002,VEH-004,2.0,45.0,2171.0,3500,120,132,131.9279874669,2171.0,1,1160.0,554.0,116.0,1830.0,Camion Mediano,12,0,BAJO,0.6202857142857143,7.683403681053826,40.666666666666664,16,6,1,4,25,0.044444444444444446,0,0,0,0,1,1,0
VJ-00310,2025-04-14 00:00:00,2025-04-14 01:36:55.840972668,CHF-002,VEH-003,7.0,38.8,1389.0,6000,90,97,96.93068287780001,1389.0,1,1051.0,796.0,384.0,2231.0,Camion Mediano,7,0,BAJO,0.2315,7.237059026124737,57.50000000000001,0,0,0,4,26,0.18041237113402064,0,0,1,0,0,0,0
VJ-00311,2025-04-14 08:00:00,2025-04-14 09:55:01.056118169,CHF-012,VEH-008,8.0,51.0,1009.0,4000,105,115,115.01760196948334,1009.0,1,1641.0,302.0,218.0,2161.0,Furgon,10,0,BAJO,0.25225,6.917705609835305,42.372549019607845,8,0,0,4,33,0.1568627450980392,0,0,0,1,0,0,0
VJ-00312,2025-04-14 16:00:00,2025-04-14 17:50:20.131440876,CHF-007,VEH-006,4.0,52.5,1086.0,3500,105,110,110.3355240146,1086.0,1,1641.0,308.0,377.0,2326.0,Camion Liviano,5,0,BAJO,0.3102857142857143,6.99117688712121,44.304761904761904,16,0,0,4,27,0.0761904761904762,0,0,0,1,0,1,0
VJ-00313,2025-04-15 00:00:00,2025-04-15 02:06:37.879166952,CHF-007,VEH-002,9.0,57.2,674.0,4000,90,127,126.63131944919999,674.0,0,1630.0,797.0,274.0,2701.0,Camion Mediano,37,1,ALTO,0.1685,6.51471269087253,47.22027972027972,0,1,0,4,28,0.15734265734265734,2,0,1,0,0,0,0
VJ-00314,2025-04-15 08:00:00,2025-04-15 09:58:25.938295266,CHF-003,VEH-008,9.0,53.1,3348.0,4000,120,118,118.4323049211,3348.0,1,1620.0,592.0,101.0,2313.0,Furgon,-2,0,BAJO,0.837,8.116417072794205,43.559322033898304,8,1,0,4,19,0.1694915254237288,0,0,0,0,1,0,0
