km_ruta,log_km,vel_max,vel_prom,t_est_min,hora_inicio,dia_semana_num,es_fin_semana,mes,n_paradas,densidad_paradas,costo_estimado,costo_km_est,ruta_Cibao-Norte,ruta_Cibao-Sur,ruta_Este-Turístico,ruta_La-Romana,ruta_Nordeste,ruta_Norte,ruta_Otras,ruta_SD-Centro,ruta_SD-Este,ruta_SD-Norte,ruta_SD-Oeste,ruta_Santiago,ruta_Sur,franja_horaria_NOCHE,franja_horaria_TARDE
5.932605,1.936235644,53,23.7,31,17,2,0,4,1,0.1686,1492.27,251.5371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27.019658,3.332906335,62,19.5,63,6,4,0,12,1,0.037,2531.12,93.677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208.159402,5.34309665,103,77.1,167,2,6,1,3,1,0.0048,11454.97,55.0298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.341816,2.590903163,74,24.7,27,20,0,0,12,1,0.081,1808.02,146.4955,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.557103,2.865458597,91,47.3,32,5,5,1,9,1,0.0604,2015.69,121.7417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.521283,2.675615366,80,36.9,29,9,5,1,6,1,0.074,1866.13,138.0143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192.583922,5.265711124,98,66.8,167,1,2,0,5,1,0.0052,10687.65,55.4961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208.558107,5.345001061,86,59.3,170,5,2,0,1,1,0.0048,11474.62,55.0188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.286107,2.849903115,49,21.2,42,18,3,0,4,1,0.0614,2002.34,122.9477,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
201.802289,5.312231559,92,66.2,167,2,1,0,3,1,0.005,11141.79,55.2114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.653688,2.267340019,42,20.0,23,15,2,0,7,1,0.1156,1626.32,187.9337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
121.39689,4.807268961,97,55.6,159,6,2,0,10,1,0.0082,7180.62,59.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.644598,2.266397966,77,28.8,33,12,2,0,10,1,0.1157,1625.88,188.0805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6.977307,2.076600886,50,16.1,27,8,2,0,1,1,0.1433,1543.74,221.2516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.393929,2.66680652,66,28.7,34,13,0,0,6,1,0.0747,1859.85,138.8577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
199.172691,5.299180449,91,48.6,154,11,4,0,11,1,0.005,11012.24,55.2899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228.971285,5.437954453,93,56.5,219,2,6,1,12,1,0.0044,12480.27,54.5058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.36912,1.851461312,55,23.0,27,20,3,0,12,1,0.1863,1464.51,272.7654,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22.214558,3.144779582,77,25.1,44,9,5,1,12,1,0.045,2294.4,103.2836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.800744,2.379615021,63,21.0,28,20,0,0,7,1,0.102,1682.83,171.7043,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.28992,2.850123673,52,22.7,43,18,1,0,10,1,0.0614,2002.52,122.93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31.35224,3.476683261,58,26.9,51,18,6,1,4,1,0.0319,2744.57,87.5398,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
224.541455,5.418503978,117,67.4,319,3,2,0,12,1,0.0045,12262.03,54.6092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117.587391,4.775650166,92,50.8,77,14,1,0,1,1,0.0085,6992.94,59.4702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16.501666,2.862296076,70,30.0,38,9,5,1,6,1,0.0606,2012.95,121.9847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.013952,3.258633009,68,27.3,57,20,1,0,6,1,0.04,2432.31,97.2381,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22.428982,3.153973803,85,40.8,26,5,5,1,7,1,0.0446,2304.96,102.767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.405052,2.734695508,81,41.2,28,6,3,0,10,1,0.0694,1909.66,132.5688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.709189,2.164378675,67,33.0,137,10,3,0,2,1,0.1297,1579.79,204.923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186.604959,5.23433847,90,62.5,153,11,5,1,2,1,0.0054,10393.09,55.6957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.732306,2.167029482,61,29.0,139,5,2,0,11,1,0.1293,1580.93,204.4578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.364282,3.193118207,81,38.9,27,5,1,0,1,1,0.0428,2351.04,100.6254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.558924,2.744634365,66,22.4,51,18,4,0,3,1,0.0687,1917.25,131.689,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.505932,2.140763802,84,30.0,24,8,5,1,3,1,0.1332,1569.78,209.1386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.828066,2.696521736,60,19.3,43,10,1,0,2,1,0.0723,1881.24,136.0451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.981311,3.257377472,51,21.4,55,19,1,0,5,1,0.04,2430.7,97.3007,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24.782559,3.249698256,55,28.1,57,20,1,0,9,1,0.0404,2420.91,97.686,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.500055,1.871810638,45,15.7,19,12,1,0,12,1,0.1818,1470.96,267.4446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47.934452,3.890481688,118,57.5,138,10,5,1,8,1,0.0209,3561.49,74.2992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.62877,3.728791515,90,25.7,32,11,5,1,8,1,0.0246,3201.58,78.8008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.741311,2.168060178,76,35.7,139,5,3,0,11,1,0.1292,1581.38,204.2781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212.159932,5.362042738,99,62.7,134,6,1,0,12,1,0.0047,11652.06,54.9211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45.831061,3.846546679,110,53.9,39,16,1,0,4,1,0.0218,3457.87,75.4482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
226.652397,5.427819891,112,64.5,62,10,2,0,12,1,0.0044,12366.03,54.5594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200.993349,5.308234771,92,63.5,168,1,2,0,7,1,0.005,11101.94,55.2354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.818285,1.919607974,79,49.9,40,3,2,0,11,1,0.1719,1486.64,255.5117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.295208,1.839788709,60,26.5,17,12,5,1,1,1,0.1888,1460.87,275.8853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.187756,1.972379023,69,23.2,12,13,5,1,5,1,0.1616,1504.84,243.1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31.210646,3.472297019,71,27.1,55,19,2,0,1,1,0.032,2737.59,87.7133,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.649844,3.282783297,77,41.6,32,5,3,0,8,1,0.039,2463.64,96.0489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.445907,2.346210227,56,25.8,30,21,1,0,6,1,0.1059,1665.35,176.3039,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21.610285,3.118404891,71,25.4,28,19,1,0,9,1,0.0463,2264.63,104.7941,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.470942,2.348603992,57,18.9,166,9,5,1,5,1,0.1056,1666.59,175.9688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.824303,2.551342043,59,18.7,38,6,0,0,4,1,0.0846,1782.52,150.7505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224.574708,5.418651403,115,67.7,303,5,0,0,12,1,0.0045,12263.67,54.6084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149.487,5.013876702,95,61.9,160,7,6,1,9,1,0.0067,8564.48,57.2925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.588706,2.808722102,94,28.3,32,13,5,1,8,1,0.0641,1967.98,126.244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.633352,2.453876145,66,27.7,46,14,3,0,12,1,0.094,1723.85,162.1173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
194.999331,5.278111246,92,68.4,164,7,6,1,8,1,0.0051,10806.64,55.4189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.499392,3.113488287,98,43.0,45,11,4,0,4,1,0.0465,2259.17,105.0806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.626598,3.388672539,100,52.0,60,16,0,0,9,1,0.0349,2610.29,91.1841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.671883,2.615341388,75,29.2,133,10,3,0,8,1,0.0789,1824.28,143.9628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.726277,2.372696525,73,18.2,28,18,1,0,4,1,0.1028,1679.17,172.6426,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
147.890738,5.003212735,107,65.7,138,7,6,1,9,1,0.0068,8485.84,57.3791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.667385,2.751581163,56,25.9,44,20,0,0,3,1,0.0682,1922.59,131.0793,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.672239,1.897955486,53,22.7,17,14,3,0,4,1,0.1763,1479.44,260.8212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100.267512,4.617765649,94,63.3,37,18,4,0,8,1,0.01,6139.68,61.233,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21.689166,3.121887542,69,19.4,37,7,3,0,6,1,0.0461,2268.52,104.5923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91.187137,4.523820609,94,56.4,136,8,4,0,5,1,0.011,5692.33,62.4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0457,2.085137787,47,18.4,27,19,0,0,12,1,0.1419,1547.11,219.5822,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.714084,2.043047749,63,28.8,43,11,1,0,2,1,0.1489,1530.77,227.9939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.9169,2.558536531,58,21.0,27,19,6,1,8,1,0.0839,1787.09,149.9627,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.758214,1.910758654,50,24.7,22,19,6,1,5,1,0.1737,1483.68,257.6632,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
207.986637,5.342270312,97,71.7,167,2,5,1,9,1,0.0048,11446.46,55.0346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111.501227,4.722964128,89,64.3,158,7,0,0,10,1,0.009,6693.11,60.0272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.449576,3.154852414,79,26.4,41,6,0,0,6,1,0.0445,2305.98,102.7182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.215916,2.220931989,55,24.6,37,20,2,0,5,1,0.1217,1604.76,195.3233,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.90442,2.186547783,49,22.6,27,15,5,1,10,1,0.1265,1589.41,201.0786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.91781,3.364457668,88,45.3,28,5,1,0,12,1,0.0358,2575.37,92.2483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.347317,2.428981328,81,38.8,28,11,2,0,1,1,0.0966,1709.76,165.237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148.312365,5.006040521,102,54.6,155,10,0,0,3,1,0.0067,8506.61,57.356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152.918466,5.036423021,99,60.4,282,4,3,0,3,1,0.0065,8733.53,57.1123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.009107,3.78439659,91,35.8,25,14,1,0,12,1,0.0233,3318.84,77.166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24.021831,3.219748684,97,43.7,32,17,3,0,7,1,0.0416,2383.44,99.2197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.477338,2.137396485,71,26.4,138,10,3,0,10,1,0.1337,1568.37,209.7498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202.095266,5.31367516,94,65.5,165,2,2,0,6,1,0.0049,11156.22,55.2028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.976176,3.294954106,87,59.9,80,9,4,0,5,1,0.0385,2479.72,95.4613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.228773,2.222326104,55,19.0,82,10,3,0,6,1,0.1215,1605.39,195.0947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69.505153,4.255685799,82,45.8,32,14,4,0,5,1,0.0144,4624.17,66.5299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8.897902,2.292322815,57,33.4,56,12,2,0,5,1,0.1124,1638.36,184.1288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.297374,2.115939079,71,25.8,25,9,0,0,6,1,0.137,1559.51,213.7084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.544834,3.115505949,81,40.4,25,6,5,1,5,1,0.0464,2261.41,104.963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.797073,2.379275079,49,17.3,64,10,2,0,5,1,0.1021,1682.65,171.7503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.400134,2.43362511,65,24.0,199,10,0,0,6,1,0.0962,1712.36,164.6479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.275248,2.726233741,41,19.9,50,17,4,0,11,1,0.0701,1903.27,133.3266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206.699582,5.336092718,102,56.6,108,7,4,0,10,1,0.0048,11383.05,55.0705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.481482,1.868949188,46,21.9,49,9,3,0,7,1,0.1824,1470.05,268.1848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.964698,2.705693961,84,41.9,63,11,6,1,8,1,0.0716,1887.97,135.1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244.132957,5.501800745,120,71.5,82,13,4,0,10,1,0.0041,13227.21,54.1804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.220708,3.18720797,76,23.6,27,18,1,0,10,1,0.0431,2343.97,100.9431,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
201.833785,5.312386851,88,67.3,167,1,1,0,2,1,0.005,11143.34,55.2105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.382123,2.340085385,52,14.1,36,6,2,0,11,1,0.1066,1662.21,177.1678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148.218468,5.00541146,93,53.3,155,8,5,1,3,1,0.0067,8501.98,57.3611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56.406529,4.050158043,104,66.4,64,7,2,0,10,1,0.0177,3978.87,70.5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.801857,3.169763603,86,41.5,77,17,4,0,1,1,0.0439,2323.33,101.8921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23.152798,3.184400233,52,21.7,55,19,4,0,1,1,0.0432,2340.62,101.0945,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204.504378,5.325467338,84,60.1,138,9,0,0,11,1,0.0049,11274.91,55.1329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.816498,3.127483871,76,31.9,56,16,0,0,7,1,0.0458,2274.79,104.2693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200.935374,5.307947716,95,70.1,168,2,1,0,5,1,0.005,11099.08,55.2371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.57596,2.7457287,43,25.0,54,14,5,1,7,1,0.0686,1918.08,131.592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.374827,2.339382391,56,15.6,91,7,2,0,6,1,0.1067,1661.85,177.2673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
199.334964,5.299990786,89,62.0,152,1,2,0,1,1,0.005,11020.24,55.285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38.470618,3.675556547,76,36.6,112,10,4,0,5,1,0.026,3095.25,80.4575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.229384,2.222392307,67,12.7,26,7,1,0,3,1,0.1215,1605.42,195.0839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.61038,2.451899526,69,31.8,29,14,4,0,6,1,0.0942,1722.72,162.3618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6.761872,2.049223542,59,21.4,17,21,1,0,6,1,0.1479,1533.12,226.7301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.614112,2.263232019,53,34.5,32,12,2,0,8,1,0.1161,1624.37,188.5708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.291833,1.839252443,64,24.4,22,20,5,1,5,1,0.189,1460.7,276.0291,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.284385,3.268975037,57,27.6,57,21,2,0,9,1,0.0396,2445.64,96.7253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11.646502,2.537380655,88,53.8,27,6,2,0,1,1,0.0859,1773.76,152.2998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207.462184,5.339757653,126,69.5,190,6,3,0,5,1,0.0048,11420.62,55.0492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128.175924,4.861175227,93,61.0,130,2,6,1,7,1,0.0078,7514.59,58.6272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.399304,2.517640342,71,23.6,28,20,5,1,7,1,0.0877,1761.59,154.5349,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
119.407813,4.790884423,84,56.4,111,3,1,0,10,1,0.0084,7082.63,59.3146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.76084,2.876996034,71,21.0,70,12,2,0,8,1,0.0597,2025.72,120.8603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7.819831,2.177002709,81,18.0,18,17,4,0,6,1,0.1279,1585.24,202.7205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.382018,2.340075271,73,25.6,105,8,2,0,5,1,0.1066,1662.21,177.1698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59.93199,4.109758324,89,73.4,139,7,2,0,8,1,0.0167,4152.55,69.2877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197.251455,5.2895362,86,47.7,146,9,3,0,12,1,0.0051,10917.59,55.3486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.777511,3.12577369,71,31.9,52,17,3,0,6,1,0.0459,2272.87,104.3678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150.854422,5.022922312,79,47.9,150,1,1,0,4,1,0.0066,8631.84,57.2197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.830501,2.987221207,88,33.2,30,11,2,0,5,1,0.0531,2127.68,112.9912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.877585,1.928267573,46,17.6,22,19,6,1,4,1,0.1701,1489.56,253.4306,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42.734804,3.778144215,74,37.7,166,10,4,0,5,1,0.0234,3305.33,77.3452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.924178,2.294974002,72,24.3,32,13,4,0,8,1,0.1121,1639.65,183.7312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
207.929151,5.341995204,111,68.2,152,1,1,0,11,1,0.0048,11443.63,55.0362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.703964,3.122539535,67,18.6,37,7,1,0,10,1,0.0461,2269.25,104.5546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.622756,3.118956302,77,15.4,46,7,1,0,9,1,0.0462,2265.25,104.7623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.324742,2.511608787,62,25.2,28,20,0,0,1,1,0.0883,1757.91,155.2274,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.680664,2.457934825,40,13.1,41,12,2,0,10,1,0.0936,1726.18,161.6173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.55416,2.530052085,78,24.8,28,19,6,1,7,1,0.0865,1769.22,153.1241,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
186.714978,5.234924738,118,54.6,60,7,5,1,8,1,0.0054,10398.51,55.6919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.387427,2.126733799,84,36.9,96,5,5,1,2,1,0.1354,1563.94,211.7029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.541151,2.67698263,75,35.3,28,15,2,0,1,1,0.0738,1867.1,137.8834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
157.055963,5.062949167,119,75.4,55,11,4,0,10,1,0.0064,8937.36,56.9056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.02354,3.401981741,109,60.0,51,13,1,0,3,1,0.0345,2629.84,90.6106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.357437,2.429872772,85,44.4,28,11,4,0,1,1,0.0965,1710.26,165.1239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.39508,3.152525744,84,42.0,28,5,1,0,12,1,0.0447,2303.29,102.848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.714241,2.460805281,45,16.9,46,13,2,0,12,1,0.0933,1727.84,161.2657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12.48929,2.601896037,55,15.6,25,7,2,0,6,1,0.0801,1815.28,145.3469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205.487942,5.330242018,100,74.7,136,6,2,0,12,1,0.0049,11323.36,55.1047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.825907,2.285022469,78,31.2,25,6,0,0,6,1,0.1133,1634.81,185.2286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.723402,2.274535557,69,27.5,73,15,2,0,11,1,0.1146,1629.76,186.8262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6.284703,1.98577667,73,25.1,30,9,2,0,9,1,0.1591,1509.62,240.2055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.459989,1.865627615,64,27.3,39,10,4,0,4,1,0.1832,1468.99,269.0463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170.824769,5.146475173,97,58.9,160,6,3,0,9,1,0.0059,9615.68,56.2897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112.39167,4.730847932,94,52.7,160,7,5,1,9,1,0.0089,6736.98,59.942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.450295,3.065738398,83,39.6,301,11,0,0,12,1,0.0489,2207.48,107.9437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.614992,2.452296677,80,28.9,42,12,1,0,2,1,0.0942,1722.95,162.3129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.768235,2.171135532,85,38.8,43,6,5,1,5,1,0.1287,1582.7,203.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.386932,2.239318509,74,31.5,43,11,1,0,2,1,0.1192,1613.18,192.3445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.185851,2.500275525,41,17.7,28,18,6,1,3,1,0.0894,1751.07,156.5433,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48.158252,3.895044727,87,54.5,36,12,2,0,7,1,0.0208,3572.52,74.1829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.477487,2.672594822,61,27.0,88,14,1,0,2,1,0.0742,1863.97,138.3025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55.598715,4.035986282,92,58.5,37,14,2,0,10,1,0.018,3939.07,70.8482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30.646994,3.454643168,80,23.0,114,5,3,0,12,1,0.0326,2709.82,88.4204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.568245,3.571453245,80,54.6,41,21,3,0,11,1,0.0289,2903.0,83.9788,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.287149,1.838507709,67,17.6,27,21,2,0,8,1,0.1891,1460.47,276.2302,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.289002,2.423828977,59,30.9,49,11,3,0,7,1,0.0972,1706.89,165.8946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.940552,2.392476253,60,14.9,31,17,4,0,9,1,0.1006,1689.72,169.9825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127.925064,4.859231336,90,57.3,126,2,3,0,7,1,0.0078,7502.23,58.6455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.644479,2.266385627,49,21.6,13,13,1,0,1,1,0.1157,1625.87,188.0819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90.706643,4.518594819,88,53.9,27,18,2,0,9,1,0.011,5668.66,62.4944,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13.001204,2.639143326,53,17.7,28,6,3,0,11,1,0.0769,1840.5,141.5638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.35659,1.99559651,52,23.8,85,16,3,0,12,1,0.1573,1513.16,238.0459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
201.238659,5.30944848,92,64.2,168,2,5,1,2,1,0.005,11114.02,55.2281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148.463112,5.00704962,100,61.9,128,2,6,1,1,1,0.0067,8514.04,57.3478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.119444,3.001686711,79,67.5,93,19,2,0,7,1,0.0523,2141.92,112.0284,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.093698,3.261693829,52,23.9,102,5,0,0,3,1,0.0399,2436.24,97.0857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.192275,2.500802554,53,24.9,19,13,4,0,4,1,0.0893,1751.39,156.482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
142.067673,4.963317756,91,56.1,104,3,0,0,10,1,0.007,8198.96,57.7117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.359249,2.430032302,78,36.6,28,12,0,0,2,1,0.0965,1710.35,165.1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89.508039,4.505438675,85,54.8,106,8,2,0,1,1,0.0112,5609.61,62.6716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.055513,3.714925127,86,55.9,97,11,2,0,7,1,0.025,3173.33,79.2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.006438,2.303228686,60,21.6,53,12,1,0,11,1,0.111,1643.7,182.5028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206.749148,5.336331333,91,59.9,21,12,3,0,4,1,0.0048,11385.5,55.0692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
